id,observed_on,latitude,longitude
1227822,2015-02-09,48.106151,-122.776584
1227823,2015-02-09,48.106151,-122.776584
1235505,2015-02-14,57.004278,-135.279497
1235794,2015-02-14,17.955243,-67.190735
1236428,2015-02-15,32.8074081755,-117.2673401144
1236723,2015-02-15,48.023182,-122.713028
1236811,2015-02-15,37.0428861111,-122.2335055556
1237255,2013-06-16,18.372451,-65.716551
1238618,2015-02-07,18.420488,-66.486673
1238963,2014-10-31,-0.973831,-90.962698
1238964,2014-11-02,-0.776658,-89.519262
1238968,2014-11-02,-0.7786,-89.519488
1239003,2014-10-30,-0.399281,-90.281181
1239004,2014-11-02,-0.77698,-89.518908
1239682,2014-12-31,37.4951333333,-122.4994138889
1239701,2014-12-31,37.4961166667,-122.4998166667
1242396,2015-02-19,27.6761604846,-97.1659719945
1242401,2015-02-19,27.671542,-97.169939
1248740,2015-02-20,32.8648286326,-117.3546004022
1249220,2015-02-21,-41.2968516667,174.8347066667
1249720,2015-02-19,36.515912,-121.942282
1251034,2015-02-16,47.619438,-124.37912
1251904,2015-02-21,34.019201,-119.684136
1252770,2014-07-26,36.450751,-121.928367
1260720,2015-02-21,34.018866,-119.683553
1260995,2014-02-12,32.66844,-117.244454
1261020,2014-03-26,32.667681,-117.244626
1263914,2015-03-01,33.826475,-7.135638
1264130,2012-06-21,31.79475,-116.78772
1264923,2014-03-06,58.912,6.0789
1272581,2012-04-28,33.670336,135.330116
1272584,2012-04-28,33.670318,135.33011
1274573,2013-04-27,33.670318,135.33011
1280390,2015-02-22,36.6086777778,-121.8933805556
1282261,2015-03-08,33.544537,-117.796451
1282264,2015-03-08,33.544537,-117.796451
1282376,2015-03-08,36.6086583333,-121.8937616667
1284377,2015-03-09,18.4457263014,-66.0383526608
1287433,2015-03-09,38.025561,-122.883669
1290458,2015-01-19,37.521844,-122.517589
1295531,2012-08-10,-29.25,-177.89
1295958,2015-03-15,57.03896209,-135.39033209
1300577,2015-03-17,37.4937944444,-122.4994805556
1301375,2015-03-13,14.448662,-60.883926
1301570,2015-03-17,37.493699,-122.499643
1301882,2015-03-18,32.807394,-117.266929
1301995,2015-03-18,32.80773504,-117.26847976
1302033,2015-03-18,32.80784294,-117.26841212
1302034,2015-03-18,32.80764599,-117.26856662
1302036,2015-03-18,32.80842343,-117.26912838
1302087,2015-03-18,32.807981,-117.268526
1302170,2015-03-18,32.807396,-117.266717
1302173,2015-03-18,32.807555,-117.267585
1302264,2015-03-18,32.807271,-117.267136
1303902,2014-11-01,36.002863,-5.609458
1304370,2015-03-18,32.80791306,-117.20128924
1304372,2015-03-18,32.8076539,-117.2009576
1304645,2015-03-19,32.807446,-117.26796
1305007,2015-03-19,32.80776582,-117.26830266
1305011,2015-03-19,32.80788879,-117.26867016
1305013,2015-03-19,32.80794163,-117.26864237
1305040,2015-03-19,32.80744,-117.266461
1305044,2015-03-19,32.8077751352,-117.2683586833
1305046,2015-03-19,32.8089622641,-117.2693872267
1306241,2015-03-13,36.5156333333,-121.9487083333
1308944,2015-03-21,55.7521883333,-4.924845
1323894,2015-03-18,33.711437,-118.283627
1326610,2012-04-21,36.530731,-6.305958
1328574,2015-03-15,36.609723,-121.892688
1332907,2015-03-23,33.711437,-118.283627
1333680,2015-02-06,29.893267,-81.316187
1335361,2015-03-21,36.514727,-6.288495
1336519,2015-03-24,37.4928694444,-122.4994472222
1336525,2015-03-24,37.4928277778,-122.49985
1337653,2015-03-24,37.493979,-122.499467
1337740,2015-03-18,33.707796,-118.285601
1342756,2014-07-17,24.724848,125.257273
1346209,2015-03-28,36.9525582768,-122.0251867175
1347798,2014-04-28,-35.487637,174.738956
1348245,2015-03-01,-41.236654,174.901201
1350403,2015-03-30,48.456104,-122.961392
1350575,2015-03-30,48.4556916667,-122.9610666667
1350922,2015-03-30,48.537939,-123.014681
1350951,2015-03-30,48.53621856,-123.0155985
1351035,2015-03-30,48.455649,-122.96099
1351155,2015-03-30,48.449803,-122.963608
1351391,2015-03-30,48.5372905,-123.01572802
1352304,2015-03-11,20.985293,-156.672333
1358374,2015-04-01,48.544,-123.0132
1358763,2015-03-29,22.205524,114.132414
1359699,2015-04-02,48.608333,-123.153696
1359728,2015-04-02,48.608123,-123.154174
1359841,2015-04-02,48.6082552979,-123.1541389694
1359862,2015-04-02,48.60843462,-123.15540559
1359891,2000-01-01,-40.157157,176.84483
1359914,2015-04-02,48.608344,-123.153693
1359944,2015-04-02,48.60685,-123.154511
1359982,2015-04-02,48.60828,-123.1537695
1360006,2015-02-18,33.739897,-118.379065
1360146,2015-04-02,48.6097656,-123.15466063
1360234,2015-04-01,48.546274,-123.007329
1360292,2015-04-02,48.60833006,-123.15355308
1361340,2015-04-02,48.608398,-123.153445
1362274,2015-01-21,-0.829278,-90.982067
1369651,2015-04-05,36.935992,-121.866763
1374730,2014-09-07,36.953696,-121.885826
1378476,2015-04-08,37.495,-122.4993333333
1383150,2015-04-10,35.53345,-121.0846471667
1387046,2015-04-11,37.523572,-122.517793
1394247,2015-04-14,33.7105674744,-118.2910003662
1394261,2015-04-14,33.70488,-118.2906716667
1394290,2015-04-14,33.70702,-118.2856966667
1394733,2015-04-14,33.7059833333,-118.2874133333
1395273,2015-04-14,33.705019,-118.29396
1403789,2015-04-14,33.711437,-118.283627
1405815,2015-04-18,38.030277,-122.912185
1407133,2015-04-14,37.598271,-122.502754
1407496,2015-04-14,33.711437,-118.283627
1407546,2015-04-14,33.7063466667,-118.2868333333
1408003,2015-01-21,38.510895,-123.242202
1408360,2015-01-21,38.510961,-123.24222
1408935,2015-04-19,36.084907,-5.428984
1410047,2015-04-14,33.708375,-118.285082
1411160,2015-04-18,21.353161,-158.130286
1411199,2015-04-14,13.524305,144.803358
1411202,2015-04-14,13.524305,144.803358
1413652,2015-04-14,33.707447,-118.28572
1413959,2015-04-21,37.4947666667,-122.49945
1415077,2015-04-22,37.5131,-122.5123083333
1415371,2015-04-14,33.70708,-118.2779916667
1415457,2015-04-14,33.7059966667,-118.2875283333
1417547,2015-04-21,33.711437,-118.283627
1418263,2015-04-14,33.706473,-118.295251
1424112,2015-04-25,33.705491,-118.28806
1424197,2015-04-25,33.705692,-118.288238
1424209,2015-04-25,33.705445,-118.2887716667
1425277,2015-04-21,33.711437,-118.283627
1425588,2015-04-14,33.711437,-118.283627
1426875,2015-04-14,33.711437,-118.283627
1426901,2015-04-14,33.711437,-118.283627
1427768,2015-04-14,33.705425,-118.28865
1429110,2015-04-21,33.7062916667,-118.2869116667
1429265,2015-02-18,-41.175602,172.103148
1429275,2015-04-14,33.7056583333,-118.2886666667
1429276,2015-04-14,33.7054133333,-118.2886716667
1429440,2015-04-14,33.706439,-118.286116
1429448,2015-04-14,33.706439,-118.286116
1430828,2015-04-21,33.711437,-118.283627
1439613,2015-04-17,24.628193,-82.872929
1440642,2014-03-28,44.6753833333,-124.0778278333
1441208,2015-03-18,-6.821154,39.28771
1446606,2015-02-17,37.5209416667,-122.5169216667
1452079,2015-04-12,19.851912,-155.931632
1455583,2015-05-02,-24.0272676971,-46.4630311986
1456047,2015-02-24,-46.964952,167.677889
1456098,2015-05-04,37.4954555556,-122.4980083333
1457184,2015-05-05,60.958519,5.127815
1457909,2015-05-05,60.8052995291,5.0626107728
1459672,2015-04-17,24.628193,-82.872929
1461863,2015-02-24,-46.9728087332,167.6646567562
1466668,2015-05-06,33.692245,135.334536
1467446,2015-05-05,18.34475,-64.68029
1467664,2015-05-09,60.956711,5.128947
1470254,2015-05-09,37.4947305556,-122.4991611111
1470734,2015-05-09,18.34475,-64.68029
1470748,2015-05-09,18.34475,-64.68029
1471831,2011-11-11,33.344071,-118.325947
1471840,2013-11-18,33.345469,-118.326591
1474834,2015-05-10,30.2287333333,-87.8220666667
1476716,2015-01-03,-41.276291,174.016829
1478787,2015-01-04,-40.72986,172.697525
1483592,2015-05-12,19.982101,-155.829349
1483803,2015-05-12,19.982323,-155.829134
1484502,2013-10-08,8.893397,-79.600725
1484766,2013-05-26,48.670975,-122.490888
1486053,2015-05-13,18.34475,-64.68029
1487076,2015-05-13,19.73734,-155.013152
1490754,2014-09-07,21.304172,-157.865074
1495411,2015-05-10,18.351593,-64.766808
1507430,2013-04-27,33.670318,135.33011
1510390,2015-05-10,19.91445,-155.88763
1510391,2015-05-10,19.91445,-155.88763
1510416,2015-05-10,19.638283,-155.996971
1517526,2015-05-20,37.4944388889,-122.4994166667
1517906,2015-05-20,36.8994533333,-121.8418966667
1522806,2015-05-17,49.314802,-124.249249
1523468,2012-08-18,-6.956504,106.485846
1524060,2015-01-15,27.6324405084,-80.3498840332
1527647,2015-05-22,38.4176222222,-123.1076638889
1528282,2015-02-27,25.909816,-80.137206
1528347,2015-02-27,25.909807,-80.137196
1532257,2015-05-23,48.431043,-123.448796
1532866,2015-05-23,48.43263291,-123.45229281
1536881,2015-05-24,-29.96936,-71.348305
1539100,2015-05-24,39.48975,-123.8043416667
1539391,2015-05-24,39.48975,-123.8043416667
1543457,2015-05-24,42.193518,-8.90239
1545879,2011-06-27,32.1089691688,-80.8155155182
1546683,2015-05-25,44.752322,-124.066313
1546704,2015-05-25,33.737576,-118.375885
1546708,2015-05-25,33.737576,-118.375885
1549526,2015-05-24,36.792543,-121.79306
1551459,2015-05-25,21.353161,-158.130286
1551470,2015-05-25,21.353161,-158.130286
1551482,2015-05-25,21.353161,-158.130286
1551483,2015-05-25,21.353161,-158.130286
1553323,2015-05-27,33.7032567277,-118.2827360183
1560577,2015-05-29,34.639528,135.105084
1560735,2015-05-29,34.641612,135.114133
1570231,2015-03-28,30.235901,-88.669948
1575168,2015-05-29,43.046224,-70.714112
1576112,2015-06-01,37.746095,-122.503085
1584382,2015-01-07,26.451402,-82.014624
1590217,2015-06-04,48.166961,-123.706815
1599933,2015-06-06,37.896733,-122.711872
1600422,2015-06-05,37.8904416667,-122.7004
1600518,2015-06-05,37.896844,-122.711958
1600757,2015-06-06,37.88826,-122.698318
1602218,2009-08-21,37.015146,-8.00597
1602224,2009-10-30,37.016688,-8.01076
1603176,2015-06-07,37.88826,-122.698318
1605366,2015-06-05,37.88826,-122.698318
1605578,2015-06-07,37.896945,-122.71161
1606887,2010-04-05,-37.951545,145.001471
1606894,2010-04-05,-37.951634,145.001493
1613990,2012-05-26,35.651603,-121.223088
1613996,2013-04-02,39.490725,-123.803719
1618881,2008-05-23,1.408731,103.991031
1619087,2015-06-05,37.897079,-122.712047
1621004,2015-06-04,37.894093,-122.701096
1621230,2015-06-06,50.138737,-124.893996
1631579,2015-05-02,11.330408,-60.551236
1631698,2015-05-02,11.330408,-60.551236
1632652,2006-10-16,44.345163,-68.174705
1635559,2015-03-25,13.52586,120.94686
1635601,2015-03-25,13.52586,120.94686
1635618,2015-03-25,13.52586,120.94686
1635657,2015-03-25,13.51323,120.98174
1635683,2015-03-25,13.51323,120.98174
1635712,2015-03-25,13.51505,120.94095
1636428,2015-04-02,13.5198,120.9549
1637583,2007-06-06,19.639674,-155.995031
1637584,2007-06-07,19.673336,-156.02643
1642462,2015-06-17,37.5112527778,-122.5108472222
1650458,2015-06-17,48.167305,-123.708274
1650462,2015-06-17,48.167305,-123.708274
1657241,2015-06-17,21.236102,-86.750879
1660459,2015-06-21,19.6326466667,-155.99077
1665560,2015-06-20,39.406569,-9.492483
1669122,2015-06-19,38.3187472222,-123.0742861111
1677695,2015-06-16,18.5268,-64.3557966667
1693970,2015-04-24,5.664588,73.273766
1693972,2015-04-24,5.66446,73.273723
1693977,2015-04-26,4.050984,72.725233
1693979,2015-04-26,4.050984,72.725233
1693982,2015-04-26,4.050984,72.725233
1693983,2015-04-26,4.050984,72.725233
1696328,2015-01-09,19.784918,-72.245723
1700414,2009-04-09,28.67357,-17.966423
1700439,2015-06-27,36.636306,-121.92989
1701158,2010-09-03,9.402093,-79.860958
1702542,2015-06-28,23.737554,-97.738986
1703775,2015-06-28,33.544807,-117.79924
1703819,2015-06-28,33.544807,-117.79924
1706447,2013-10-24,24.528637,-110.370157
1706491,2013-10-24,24.527533,-110.371705
1708017,2012-09-02,37.551467,-1.173584
1711257,2015-03-26,13.52482,120.97139
1712574,2015-01-10,18.04248,-63.05483
1712583,2015-01-11,18.04248,-63.05483
1715688,2015-06-23,19.56149,-155.968224
1716097,2015-07-02,37.5034332275,-122.4773864746
1717893,2015-07-02,37.4950138889,-122.4990138889
1717896,2015-07-02,37.4950583333,-122.4990777778
1718627,2015-06-24,19.645538,-156.017833
1720508,2015-07-03,45.909623,-123.968677
1721480,2015-06-21,-41.319581,174.830664
1723198,2015-07-03,48.143391,-122.77624
1725453,2015-07-05,34.6421833333,135.1253816667
1725529,2015-07-05,34.6420083333,135.125085
1725802,2015-07-05,34.6425033333,135.1262733333
1728338,2015-06-23,19.56141,-155.966636
1730022,2015-07-03,41.1319166667,-124.1641083333
1730857,2015-07-06,38.021514,-122.971239
1732170,2015-07-04,43.425411,6.873257
1735542,2015-06-26,24.877984,-80.676732
1748882,2014-03-19,22.09644,-159.526124
1751809,2015-07-11,35.093999,139.090691
1765164,2009-10-23,37.020149,-8.017187
1765873,2015-07-14,60.957494,5.128107
1773179,2015-07-16,44.283345,-68.301834
1775419,2011-11-27,6.95112,125.670532
1775466,2011-10-20,6.937488,125.721344
1775855,2011-11-30,7.075403,125.66792
1775858,2011-10-20,6.936124,125.72203
1775866,2012-03-14,7.074381,125.668607
1775901,2012-04-07,6.952142,125.669845
1776766,2015-07-18,48.809288,-123.189519
1776768,2015-07-18,48.809303,-123.189535
1777185,2011-11-30,7.086646,125.677877
1777263,2011-10-20,6.929308,125.702461
1777271,2011-11-26,6.955395,125.665913
1777578,2015-07-18,48.78447913,-123.0462835
1777781,2015-07-18,48.91607,-123.186002
1777833,2015-07-18,48.785751,-123.044941
1777971,2015-07-18,48.785781,-123.044818
1777995,2015-07-18,48.785751,-123.044941
1778556,2015-07-18,34.6416366667,135.1189916667
1782438,2015-07-19,37.2791115132,-122.4869065997
1785670,2015-07-20,36.51312,-121.945624
1787995,2015-07-07,18.646011,-95.095607
1794385,2015-07-23,36.810178,-121.790013
1797352,2009-07-02,19.526772,-105.073794
1801958,2015-07-25,38.02844,-122.915661
1803006,2015-07-24,25.154722,-108.3725
1806164,2015-07-26,39.473405,-9.544051
1807003,2015-07-09,25.804528,-111.202755
1807009,2015-07-09,25.802364,-111.20533
1817946,2015-07-30,48.024558,-122.723559
1823081,2015-08-01,37.4941666667,-122.4990833333
1827866,2015-08-03,42.7355392,10.1734063
1829147,2015-08-03,48.143305,-122.762164
1831803,2015-04-18,13.6305,120.94716
1831897,2015-03-29,13.5713,121.0421
1832131,2015-04-01,13.54707,121.05753
1832460,2015-04-24,13.57026,121.04188
1833013,2015-03-25,13.52586,120.94686
1833509,2015-08-04,48.024794,-122.723826
1834532,2015-04-11,13.5266,120.96167
1834562,2015-04-17,13.52779,120.94795
1834664,2015-04-28,13.51397,120.94097
1834808,2015-04-28,13.51397,120.94097
1834812,2015-04-28,13.51397,120.94097
1834833,2015-04-28,13.51397,120.94097
1834863,2015-04-28,13.51397,120.94097
1834885,2015-04-28,13.51397,120.94097
1834896,2015-04-28,13.51397,120.94097
1834924,2015-04-28,13.51397,120.94097
1834981,2015-04-14,13.60714,121.25288
1835000,2015-04-14,13.6257,121.2269
1835030,2015-03-31,13.5713,121.0421
1835255,2015-03-31,13.567,121.0431
1835263,2015-03-31,13.567,121.0431
1835898,2015-04-04,13.5644,121.043
1836228,2015-08-04,36.6088472222,-121.8933583333
1838356,2015-04-25,13.51323,120.98174
1838362,2015-04-25,13.51323,120.98174
1840034,2015-08-02,39.490029,-123.804443
1841455,2014-05-08,13.90801,120.60553
1841516,2014-05-08,13.916,120.618
1841560,2014-05-08,13.916,120.618
1841589,2014-05-08,13.916,120.618
1841595,2014-05-08,13.916,120.618
1841705,2014-05-08,13.91872,120.61722
1844464,2015-08-07,25.921642,-81.729449
1845811,2015-08-01,39.283028,-123.801155
1849930,2015-08-10,37.57447345,12.72934344
1850340,2014-05-08,13.9194,120.61957
1850394,2014-05-21,13.83943,120.08525
1850397,2014-05-21,13.83943,120.08525
1850401,2014-05-21,13.83943,120.08525
1850441,2014-05-21,13.83943,120.08525
1850446,2014-05-21,13.83943,120.08525
1850453,2014-05-22,13.83943,120.08525
1850454,2014-05-22,13.83943,120.08525
1850457,2014-05-22,13.83943,120.08525
1850483,2014-05-22,13.83943,120.08525
1850512,2014-05-23,13.87881,120.02462
1851012,2014-05-28,13.83943,120.08525
1851013,2014-05-28,13.83943,120.08525
1851028,2014-05-29,13.77975,120.10878
1851049,2014-05-30,13.77975,120.10878
1851056,2014-05-30,13.77975,120.10878
1851187,2014-04-25,13.432608,120.524241
1851205,2014-04-25,13.432608,120.524241
1851245,2014-04-26,13.68428,120.83024
1851255,2014-04-26,13.68428,120.83024
1851276,2014-04-26,13.68428,120.83024
1851287,2014-04-26,13.72435,120.87755
1851299,2014-04-26,13.72435,120.87755
1851310,2014-04-26,13.68428,120.83024
1851359,2014-04-26,13.68428,120.83024
1851365,2014-04-26,13.68428,120.83024
1851368,2014-04-26,13.68428,120.83024
1851378,2014-04-26,13.75516,120.90769
1851434,2014-05-02,13.68423,120.83041
1851435,2014-05-02,13.68423,120.83041
1851440,2014-05-02,13.68423,120.83041
1851443,2014-05-02,13.68423,120.83041
1858721,2015-04-11,13.5151,120.96484
1859057,2015-07-18,-27.135993,-109.427047
1862636,2015-08-12,21.209059,-86.731396
1865734,2015-08-12,37.23455324,-122.41632417
1869749,2015-08-06,25.807,-111.208591
1881228,2015-08-12,26.572993,34.031195
1883162,2015-08-20,21.210019,-86.743927
1886431,2015-08-23,36.952421,-122.041084
1886476,2015-08-23,-41.3489683333,174.7651816667
1888792,2010-01-11,14.084358,-60.945279
1888794,2010-01-11,14.084358,-60.945279
1890055,2015-08-22,33.54576,-117.804462
1890076,2015-08-22,33.54576,-117.804462
1899609,2015-08-27,38.023374,-122.875996
1903641,2015-08-29,33.874686,-118.408795
1906319,2015-05-20,57.453106,-135.57029
1908132,2015-08-01,26.463197,-111.448746
1908183,2015-08-01,26.386949,-111.376648
1909226,2015-08-25,18.377237,-78.300735
1910561,2015-09-01,41.528628,-70.609474
1919252,2008-11-09,15.739184,-96.13242
1921429,2015-09-05,36.511878,-121.943554
1922091,2011-06-15,58.602642,-135.841266
1926415,2015-08-16,-8.2942883333,115.61208
1926711,2010-12-04,21.881233,-159.476405
1926757,2010-12-04,21.881233,-159.476405
1926758,2010-12-04,21.881233,-159.476405
1926760,2010-12-04,21.881233,-159.476405
1926909,2015-07-04,57.010612,-135.609499
1929232,2015-08-28,47.247251,-122.553767
1929468,2015-09-08,48.024794,-122.72374
1929469,2015-09-08,48.024794,-122.72374
1935678,2015-09-10,36.777807,-121.797309
1937006,2015-08-29,32.546263,-117.120867
1937071,2015-08-29,32.546263,-117.120867
1937932,2015-09-10,48.69368,-122.89444
1938204,2015-08-29,32.545554,-117.125995
1938205,2015-08-29,32.545554,-117.125995
1938206,2015-08-29,32.545554,-117.125995
1939134,2015-05-14,35.365945,-120.849992
1943368,2015-09-12,37.897742,-122.676088
1956908,2015-08-23,32.926987,-117.259262
1966971,2015-08-19,-8.2944633333,115.612105
1966972,2015-08-19,-8.2944633333,115.612105
1966973,2015-08-19,-8.2944633333,115.612105
1970497,2015-07-27,32.5947083333,-80.1085055
1975092,2015-09-20,48.684614,-122.899933
1976662,2015-08-22,-8.395995,118.7037633333
1976666,2015-08-22,-8.395995,118.7037633333
1976685,2014-09-25,36.561135,-121.936891
1976717,2015-08-22,-8.395995,118.7037633333
1981104,2015-08-22,-8.395995,118.7037633333
1998968,2015-08-23,-8.210775,118.9991883333
2000813,2011-06-10,68.40064,15.108978
2002254,2015-09-25,21.134464,-86.667709
2012798,2013-08-06,-5.722841,39.295699
2012830,2013-08-06,-5.722841,39.295699
2014007,2015-08-26,-8.6250283333,119.7083133333
2015100,2015-09-30,26.481382,-82.182069
2017824,2015-09-25,26.428498,-82.102614
2019167,2015-08-28,-8.78855,119.6736333333
2019180,2015-08-28,-8.7839916667,119.667775
2034347,2015-09-30,21.2113,-86.736717
2040942,2015-08-29,-8.7894716667,119.6717616667
2051633,2015-10-01,25.706667,-80.151944
2051636,2015-10-01,25.706667,-80.151944
2066587,2015-08-17,26.572993,34.031195
2067645,2015-08-17,26.572993,34.031195
2074872,2015-08-30,-8.5988166667,119.5194
2077676,2015-10-02,21.210019,-86.740494
